Pincode,Latitude,Longitude
534302,16.8892218,81.6748899
534302,16.9942991,81.7212384
534302,16.9282,81.7247
531111,17.827621,82.440068
531082,17.4763989,82.7333051
531029,18.0535777,82.5595071
531029,17.9856098,82.460449
531029,18.0941316,82.4763447
531029,17.9731513,82.5835633
531077,18.10982,82.6996833
531077,18.1828733,82.6382216
531077,18.1255649,82.645465
383345,23.361168,73.465899
383350,23.435763,73.49462
383350,23.575044,73.474
841422,26.039936,84.688393
841422,26.039936,84.688393
841221,25.768177,85.033609
841221,25.768177,85.033609
841221,25.768177,85.033609
841221,25.768177,85.033609
841401,25.974863,84.925816
841401,25.974863,84.925816
841401,25.974863,84.925816
841401,25.974863,84.925816
841402,25.919739,84.942619
383275,24.010193,73.137107
383275,24.05773,73.143812
811105,85.862891,25.141694
811105,85.831341,25.1806541
811105,85.8539143,25.0956848
811105,85.7782083,25.1502161
811107,85.862891,25.141694
811107,85.9356565,25.130534
811107,85.9106361,25.1482331
805104,24.915549,85.590914
805106,24.832714,85.883897
805106,24.832383,85.883897
805106,24.832714,85.883897
805107,24.838641,85.733347
805108,25.09405,85.636231
805109,24.939766,85.43119
805109,24.939766,85.43119
805109,24.939766,85.43119
805122,24.773549,85.429205
805122,24.773549,85.429205
521151,16.397732,80.772953
521151,16.403297,80.728151
521151,16.4784,80.14568
494222,NA,NA
494222,NA,NA
494222,18.9546,81.2456
494222,18.9213,81.1836
494223,NA,NA
494223,NA,NA
494223,NA,NA
494223,19.1071,81.9535
494223,19.1065,81.9213
494224,NA,NA
494224,NA,NA
494224,NA,NA
494224,19.1542,81.933
494224,19.1625,81.914
494771,20.1549,80.3654
494771,20.1545,80.1545
494771,20.1545,80.1564
494771,20.1654,80.5485
503186,18.7012133,78.043205
503187,18.3612472,77.8223316
494334,20.153,81.0156
494334,20.165,81.1545
804403,25.22,84.69
804407,25.22,84.7
491995,21.979464,81.25326
494224,19.1674,81.921
494224,19.1764,81.941
494224,19.1642,81.933
494224,19.1268,81.922
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,19.59,81.66
494226,19.512,81.6638
821109,25.141832,83.727883
821310,24.62874,83.920166
802217,25.045856,84.0762
802217,24.996026,84.067615
821109,24.908055,83.532339
821109,25.082333,83.517016
821109,25.155155,83.682709
825408,24.27718,85.23839
825408,24.2974886,85.1621826
825408,24.2974836,85.1621876
825408,24.27718,85.23839
825408,24.2974826,85.1621886
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825408,24.2062,85.3334
825403,24.33449,84.97255
825403,24.4366727,84.8136051
825403,24.4366727,84.8136051
825404,24.295931,84.637629
825404,23.6638,85.1439
825404,23.6638,85.1439
825103,24.21382,85.36166
825302,23.6146,85.5178
825313,24.017303,85.75435
825313,24.17625,85.88785
825418,24.468084,85.591621
825418,24.4643876,85.8984956
825418,24.47206,85.68889
825407,24.468082,85.591623
825407,24.47206,85.68889
825109,41.76667,19.61611
825109,24.2624,85.6102
825410,24.4352051,85.5279027
825410,24.4352051,85.3219
494226,20.545,81.0544
801303,25.14,85.22
801303,26.29,83.92
801303,25.11,85.16
801301,25.14,85.2
801304,25.15,84.82
801304,26.29,83.92
502255,NA,NA
811309,86.1964041,25.1736659
811309,86.2267707,25.1908029
811310,86.1460426,25.1825427
811310,86.1527272,25.1655733
811311,86.1501254,25.0342195
811311,86.0535621,25.2061527
811311,86.0952468,25.0795002
811104,NA,NA
803110,25.32,85.64
803301,25.35,85.83
803301,25.35,85.99
803301,25.31,86.01
811213,86.5530372,25.1225592
811213,86.473525,25.374756
811213,86.5899066,25.147611
811213,86.5530372,25.1225592
811213,86.473525,25.374756
502345,NA,NA
811214,86.4906091,25.312717
811311,86.134678,25.1213844
811311,86.0761109,25.0976423
811311,86.0999114,24.9909082
811311,86.1123155,25.0890564
811311,86.1181075,24.9991639
811104,NA,NA
811104,NA,NA
811106,86.1926748,25.2004189
811106,86.3273867,25.2868511
803107,25.19,85.52
531077,18.1491766,82.6958283
531077,18.1502916,82.6968616
393145,21.904875,73.425198
393145,21.932576,73.528139
393050,21.551673,73.735578
393050,21.603961,73.766445
393050,21.432196,73.684173
393050,21.476577,73.752599
393050,21.456424,73.792891
393025,21.492756,73.845152
393025,21.475393,73.874611
393120,21.837031,73.315995
393145,21.941354,73.458918
393145,23.685213,73.950541
393145,21.8652905,73.500115
393145,21.839122,73.533731
393050,21.427684,73.778042
393050,21.30274,73.698404
393050,21.349042,73.752313
393025,21.487213,73.913374
825322,248,8543
825322,246,8544
825322,244,8552
825322,245,8548
825322,2415,8552
815312,2518,8621
815312,2357,8646
815312,2416,8624
815312,2422,8622
815312,2411,8622
815312,249,8643
825106,2358,8556
825106,238,8414
825106,242,8611
825106,2355,861
815302,249,8619
392140,21.906041,72.786733
392140,21.806654,72.845642
393135,21.601487,73.199669
393135,21.535795,73.126455
393135,21.501913,73.136641
393135,21.519377,73.208932
393020,21.575697,72.912794
393020,21.617858,72.881572
393020,21.645464,72.920883
392025,21.904976,72.919056
392025,21.946426,72.950704
392025,21.870418,72.959618
392025,21.930286,72.886794
392035,22.038937,72.957551
392035,22.004961,72.995746
392040,21.996704,72.578763
392040,21.976233,72.64148
392040,22.056248,72.644599
393120,21.760446,73.30827
393120,21.890003,73.267415
393120,21.792806,73.259604
393120,21.771446,73.243296
392140,21.760584,72.803223
815302,2411,8617
815302,2410,8618
815302,248,8620
815318,2412,865
815318,2521,8610
815318,2427,8559
534341,17.1192695,81.6164118
534341,17.1192695,81.6164118
534341,17.1332854,81.6389644
534341,17.4447475,78.3950328
534340,17.0798816,81.66319
534340,17.0798808,81.6500042
534340,17.0530201,81.7158258
534111,16.8894092,81.4889431
534102,16.8894092,81.4889431
795114,NA,NA
795114,NA,NA
795005,NA,NA
795008,NA,NA
795008,NA,NA
795008,NA,NA
795008,NA,NA
795104,NA,NA
795104,NA,NA
795104,NA,NA
795125,NA,NA
795125,NA,NA
795125,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
522611,16.1579,80.1409
522611,16.1547,80.1014
522234,16.2166,80.1913
522234,16.2066,80.2123
522615,16.2518,79.8898
522615,16.2819,79.9647
522615,16.3338,79.9262
522660,15.8552,79.7288
522660,15.8855,79.7288
522660,15.9061,79.7326
522649,16.0622,79.8297
521139,16.431084,80.698929
521139,16.474958,80.740557
521245,16.410738,80.80439
521245,16.38793,80.808424
521211,16.727135,80.752376
521211,16.688087,80.840181
521211,16.659967,80.855416
521211,16.673205,80.762461
521211,16.709955,80.750102
521211,16.733876,80.868977
520015,16.551701,80.652051
521182,16.66,80.16
521178,16.83,80.2
521229,16.72313,80.530346
805121,24.834395,85.56195
782106,26.2521,92.3423
782106,26.2521,92.3423
782412,26.1903,92.3739
782410,26.12375,92.1985833
782410,26.12375,92.1985833
782104,26.2521,92.3423
782104,26.2521,92.3423
782104,26.2521,92.3423
782106,26.2521,92.3423
782106,26.2521,92.3423
782106,26.2521,92.3423
782412,26.1903,92.3739
785616,24.1518,92.1817
782136,26.6357777,92.9842778
782440,26.1166,92.8666
782440,26.1166,92.8666
123411,28.295395,76.383798
123411,28.295395,76.383798
123301,28.359814,76.53526
123103,28.196945,76.397606
123103,28.196945,76.397606
123103,28.196945,76.397606
785632,26.353,94.114
785636,26.7317,94.4677
785636,26.7317,94.4677
785112,26.4947,94.2422
785112,26.4947,94.2422
785112,26.4947,94.2422
785630,26.6003888,94.2015277
785630,26.6003888,94.2015277
785691,26.1234,91.1234
785691,26.1234,91.1234
785691,26.1234,91.1234
785693,27.0857,95.1701
785693,27.0857,95.1701
785683,26.5046,94.2934
785683,26.5046,94.2934
123106,28.231413,76.801381
123106,28.231413,76.801381
814133,24.8256,87.2113
814133,24.8395562,87.1416606
814133,24.82,87.173
174305,31.5255,76.4606
177118,76.673,31.6167
174304,31.5553,76.4714
176041,31.5932,76.5769
176041,31.6861,76.5213
176040,31.6285,76.5621
176040,31.734,76.5224
176040,31.5303,76.5249
176040,31.6861,76.5213
177119,31.5637,76.4779
177119,31.6539,76.6564
177119,31.5455,76.52
176039,31.4336,76.5731
177028,31.8431,76.5921
177040,31.7046,76.3955
177040,31.689,76.4201
177040,31.689,76.4201
177025,31.6614,76.6576
177027,31.7201,76.5531
814120,24.49317,86.78436
814120,24.49317,86.78436
814120,24.407448,86.744884
814133,24.8211,87.115
814133,24.8256,87.17308
814133,24.8277908,87.2113759
814133,24.8256,87.17308
814133,24.8277888,87.2113779
814133,24.8256,87.17308
814133,24.8277848,87.2113819
814133,24.8001,87.2332
177041,31.6569,76.3536
177041,31.693,76.3698
123106,28.231413,76.801381
123106,28.231413,76.801381
123302,28.399192,76.483651
123302,28.399192,76.483651
123103,28.196945,76.397606
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123302,28.399192,76.483651
787057,27.6,94.76
787057,27.6,94.76
787057,27.6,94.76
787057,27.6,94.76
787053,27.3,94.41
787034,27.43,94.31
787034,27.43,94.31
787034,27.43,94.31
787060,27.83,95.22
787060,27.83,95.22
787058,27.41,94.55
787058,27.41,94.55
785681,24.1815,92.1691
785681,24.1815,92.1691
785680,26.8118333,94.5207222
785680,26.8118333,94.5207222
785680,26.8118333,94.5207222
785680,26.8118333,94.5207222
785662,27.1266666,94.7400277
785663,25.1518,92.5816
785663,25.1518,92.5816
785664,26.5628,94.3211
785664,26.5628,94.3211
785664,26.5628,94.3211
785701,26.5933,93.3713
785666,26.5903,94.374
785666,26.5903,94.374
785667,26.123,94.123
177041,31.6784,76.3903
177026,31.5976,76.4313
177026,31.6205,76.4475
174405,31.5923,76.4595
176048,31.6201,76.6918
177020,31.7211,76.4837
177020,31.6861,76.5213
177020,31.7337,76.5297
177029,31.6725,76.6311
177029,31.6438,76.5706
177029,31.6499,76.5954
177033,31.7627,76.3195
803107,25.24,85.64
803107,25.28,85.66
803107,25.25,85.62
803107,25.26,85.47
803110,33.88,-118.2700000
803110,25.33,85.22
803110,55.27,-4.7200000
803110,50.73,8.631
803110,25.35,85.5
801302,26.42,82.53
801302,25.3,85.27
801302,28.65,77.08
801302,25.13,82.56
811310,86.20899,25.0347387
811310,86.145943,25.0883821
811310,86.1557897,25.1816592
811311,86.0478618,25.0239278
811311,86.0465673,25.1819859
811311,86.1105166,25.1246677
811311,86.0510656,25.097874
811311,86.0781272,25.0669788
811311,86.1176885,25.2233703
811311,86.1220567,25.0668389
811112,86.347196,25.229086
811104,NA,NA
811106,86.2346667,25.2190428
803120,25.26,85.42
803120,25.14,85.5
803107,25.3,85.68
803107,25.23,85.64
803107,25.21,85.65
803107,25.21,85.67
811309,86.24848,25.1977761
811309,86.1962092,25.1596139
811310,86.1704966,25.1190716
811310,86.129913,25.1645325
811310,86.1612137,25.1466752
522649,16.0248,79.8217
522649,15.9588,79.8755
522649,16.0256,79.8
522529,16.2628,80.2622
522529,16.2398,80.2461
522529,16.3166,80.2309
522603,16.2233,79.9719
522603,16.181,79.991
522603,16.19,80.03
522603,16.227,79.938
522617,16.1428,79.9283
522617,16.2023,79.087
522549,16.2679,80.1724
522549,16.2939,80.177
522646,16.1481,79.8599
522646,16.046,79.868
522647,16.116,79.753
522647,16.0683,79.5834
522647,16.1479,79.7602
522409,16.7808,80.124
522409,16.6432,80.1303
522411,16.6309,79.9511
522411,16.527,80.0045
522411,16.677,79.9946
522411,16.6561,79.987
522411,16.5463,79.9673
522411,16.5065,80.0419
522414,16.5832,79.7396
522414,16.6401,79.7532
522414,16.5935,79.7441
534342,16.96835,81.6987989
795116,NA,NA
795117,NA,NA
795139,NA,NA
795139,NA,NA
795139,NA,NA
795139,NA,NA
795101,NA,NA
795135,NA,NA
795135,NA,NA
795135,NA,NA
795135,NA,NA
795006,NA,NA
795006,NA,NA
795006,NA,NA
534342,16.9591785,81.6555546
534313,17.0194986,81.5635741
534318,18.150256,82.6897895
534318,17.2684337,81.5237314
534318,17.1788984,81.5615182
534316,17.1556805,81.53105
534316,17.1536,81.4871
534329,16.8620661,81.743283
534329,16.8439891,81.6844547
534301,16.8987409,81.6266745
534301,16.9132607,81.5839867
534315,17.275118,81.5623888
534315,17.4158142,81.550247
534302,16.9324754,81.7063737
534302,16.9144411,81.7038038
534305,16.971053,81.5182971
534340,17.0805996,81.635102
534340,17.0508432,81.6579693
534196,16.7460298,81.5133488
534156,16.7417549,81.5739738
534198,16.9634745,81.0334289
534198,16.6636572,81.483981
534198,16.7159986,81.4868926
534145,16.8996338,81.5648926
795114,NA,NA
795114,NA,NA
795114,NA,NA
795114,NA,NA
795005,NA,NA
795136,NA,NA
795008,NA,NA
795008,NA,NA
795005,NA,NA
795104,NA,NA
795104,NA,NA
854113,25.3632777,87.6356388
854114,26.065,87.3907
855113,25.3215,87.3357
855113,25.3215,87.3357
855113,25.3215,87.3357
854115,25.7916,87.4579
534315,17.4495369,81.531862
795159,NA,NA
795135,NA,NA
795135,NA,NA
795135,NA,NA
795118,NA,NA
795118,NA,NA
795118,NA,NA
795118,NA,NA
795106,NA,NA
795101,NA,NA
795101,NA,NA
795112,NA,NA
811311,86.0926597,25.1815494
811311,86.1376733,25.2341254
811311,86.0733702,25.0432808
811311,86.0577688,25.1349206
494553,18.9,81.35
494553,18.62,81.29
494222,NA,NA
494222,NA,NA
494222,NA,NA
494222,NA,NA
494222,NA,NA
491995,22.099094,81.251883
491995,21.966667,81.05
494669,19.1023,81.9533
494669,19.1811,81.1991
494669,19.5649,81.0549
494669,19.5884,81.0547
494669,19.5493,81.2158
494669,19.5423,81.0287
494669,19.2549,81.0255
494337,NA,NA
494337,NA,NA
494337,20.4728,81.3732
494337,20.0125,81.0244
494771,NA,NA
494771,20.1548,80.3145
494771,20.5454,80.1545
494771,20.1545,80.2154
506143,17.8250797,79.45352
491222,NA,NA
494222,NA,NA
494222,18.9316,81.1932
494222,18.9021,81.2315
494223,NA,NA
494223,NA,NA
494223,19.1121,81.9312
494223,19.1032,81.9412
494223,19.1046,81.9146
494224,NA,NA
494224,NA,NA
494224,NA,NA
494224,NA,NA
494224,NA,NA
494224,NA,NA
494224,19.1624,81.921
494224,19.1732,81.902
494224,19.1702,81.932
494224,19.1423,81.9214
494224,19.1742,81.914
494224,19.1748,81.926
494224,19.1641,81.902
494331,NA,NA
494331,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,NA,NA
494226,20.158,81.0545
494226,20.154,81.0254
494226,20.154,81.1254
494226,20.154,81.1545
494553,NA,NA
494553,NA,NA
494553,NA,NA
494222,NA,NA
823311,24.624154,84.9438365
823311,24.6867467,84.6689
814120,24.4931,86.7843
814120,24.894,86.67075
814133,24.8738284,87.2126263
814133,24.8256,87.17308
814133,24.8277898,87.2113769
814133,24.8256,87.17308
814133,24.8592564,87.2288429
814133,24.82556,87.17308
814133,24.827785,87.21138
814133,24.8256,87.17308
814133,24.827785,87.2113809
814133,24.8256,87.17308
814133,24.864686,87.217479
176039,31.461,76.5314
176039,31.6861,76.5213
176039,31.4521,76.5829
174405,31.6861,76.5213
174312,31.6861,76.5213
174312,31.5243,76.4564
174312,31.6301,76.4252
517167,13.3048,79.3557
517167,13.3048,79.3557
517167,13.3048,79.3557
383275,24.000095,73.143812
383275,23.976264,73.111356
385330,24.123368,71.834877
385330,24.168841,71.721969
385310,24.647326,72.091778
385310,24.458242,71.967344
385310,24.453477,71.824278
385310,24.595285,72.03407
385310,24.490881,71.830948
385310,24.431287,72.047588
385310,24.476309,72.004241
823311,24.624154,84.9438365
823311,24.9366123,85.3065127
823311,24.624154,84.9438365
823311,24.6224154,84.9438365
823311,24.624154,84.9438365
823311,24.9366123,85.3065127
804403,24.6867467,84.6689
804403,25.234989,84.6689
804403,24.6867467,84.6689
804403,24.6867467,84.6689
824231,24.6867467,84.9438365
824231,24.6867467,84.943836
824231,24.6867467,84.9438365
506348,18.2912,79.753
823003,24.6867467,84.9438365
823003,24.6867467,84.9438365
823003,24.6867467,84.943836
823003,24.6867467,84.9438365
804404,24.74,84.7
804404,25.22,84.69
804404,25.234989,84.673055
824237,24.6867467,84.9438365
824237,24.6867467,84.943836
823004,24.6867467,84.9438365
824232,24.624154,85.211787
824232,24.6867467,84.6689
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
824232,24.624154,84.9438365
823002,24.7489724,84.673055
824118,25.234989,84.6689
824118,25.234989,84.673055
824118,24.624154,84.673055
804407,25.2428,84.69
804407,24.74,84.69
824233,25.234989,84.6689
824233,25.234989,84.6689
824233,24.9674547,85.0921648
824233,24.9674547,85.0921648
854116,25.5441944,87.5698333
854114,26.065,87.3907
854114,26.065,87.3907
855113,25.3215,87.3357
855113,25.3215,87.3357
854115,25.7916,87.4579
854115,25.7916,87.4579
854115,25.7916,87.4579
855114,25.5375,87.566
855114,25.5375,87.566
855114,25.5375,87.566
855115,25.7812,87.4651
855115,25.7812,87.4651
855115,25.7812,87.4651
855115,25.7812,87.4651
795147,NA,NA
795159,NA,NA
795126,NA,NA
795147,NA,NA
795159,NA,NA
795135,NA,NA
795135,NA,NA
795135,NA,NA
795104,NA,NA
795125,NA,NA
795125,NA,NA
795125,NA,NA
795125,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
795141,NA,NA
522611,16.1611,80.0747
825318,24.2775,85.9691
825318,24.3219075,85.8130017
825411,24.818,85.4555516
825411,24.2002878,85.3555456
825319,24.1301,85.19158
825319,24.90446,85.3646
387610,23.0929,72.9689
387610,23.0929,72.9689
387610,23.0929,72.9689
821109,25.142034,83.617549
821109,25.154607,83.56697
821310,25.040945,84.310153
